id,data_provider,country,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,event_date,problem
rcint_108422,Repair Café International,NLD,Printer/scanner,25,Canon,,,End of life,,2025-06-28,"Print niet meer,melding B200. MARGARET VAN BEKKUM."
rcint_108390,Repair Café International,NLD,Printer/scanner,25,Brother,,,Fixed,,2025-05-31,stukje papier achtergebleven. papier verwijderd.
rcint_108417,Repair Café International,NLD,Laptop,16,Dell,,,Repairable,,2025-06-28,niet gevonden. ventilator maakt herrie. Vermoedelijk stof.
rcint_118083,Repair Café International,ESP,Battery/charger/adapter,2,HP,2013,12,Fixed,,2025-06-21,cable. No carga.
rcint_118082,Repair Café International,ESP,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-21,Lo reparó Juan Pedro pero se han desplazado los conectores hembra. No entra la clavija macho. ajusto.
rcint_116717,Repair Café International,GBR,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-21,Connector doesn't work. Doesn't work. change parts.
rcint_118078,Repair Café International,ESP,Mobile,19,iPhone,2020,5,Fixed,,2025-06-21,"suciedad. No carga, de Ana. limpiar conector hembra."
rcint_116703,Repair Café International,GBR,TV and gaming-related accessories,33,Unknown,,,Fixed,,2025-06-21,Corroded batteries. Needs clean. new batteries.
rcint_140264,Repair Café International,FRA,Printer/scanner,25,HP,,,Fixed,,2025-06-28,mise à jour du driver. pilote défectueux. mise à jour.
rcint_140263,Repair Café International,FRA,TV and gaming-related accessories,33,Toshiba,,,End of life,,2025-06-28,diagnostic mais non reparable. son mais pas d'image.
rcint_114662,Repair Café International,FRA,TV and gaming-related accessories,33,Unknown,2010,15,End of life,,2025-06-28,ne fonctionne pas. Ne fontionne pas.
rcint_134504,Repair Café International,GBR,PC accessory,22,Yamata,,,Fixed,,2025-06-21,Not working. Stripped it down and made sure all connections were good.
rcint_130533,Repair Café International,GBR,PC accessory,22,Swift,,,Fixed,,2025-05-24,not working as back up. downloaded and installed back up software.
rcint_126169,Repair Café International,FRA,Battery/charger/adapter,2,Hager,2013,12,End of life,,2025-06-18,contacteur radar HS. se déclenche mais ne s'arrête plus.
rcint_143359,Repair Café International,NLD,Printer/scanner,25,Canon,2018,7,Fixed,,2025-06-26,Pakt papier niet altijd. Papierinvoer. Rollen schoongemaakt met alcohol.
rcint_118072,Repair Café International,ESP,Laptop,16,Dell,2020,5,Fixed,,2025-06-19,"suciedad y pasta térmica vieja. Se calienta, de Federico. EeA. limpio y pongo pasta térmica."
rcint_132583,Repair Café International,NLD,Printer/scanner,25,HP,2022,3,Fixed,,2025-06-25,defecte caridges. print niet goed. nieuwe inkt.
rcint_132036,Repair Café International,NLD,Laptop,16,Acer,,,Fixed,,2025-06-12,Accu vervangen. werkt alleen op lichtnet.
rcint_137846,Repair Café International,NLD,Battery/charger/adapter,2,Ultimate Speed,,,End of life,,2025-04-09,Printplaat stuk. doet het niet meer.
rcint_137869,Repair Café International,NLD,TV and gaming-related accessories,33,Samsung,2012,13,End of life,Spare parts not available,2025-06-04,Voeding stuk. Gaat aan en dan meteen weer uit.
rcint_137850,Repair Café International,NLD,Games console,38,Nintendo,2008,17,Fixed,,2025-04-18,Speciale schroef. Kan schroef niet demonteren. Speciaal gereedschap gebruikt.
rcint_143351,Repair Café International,NLD,Tablet,30,Samsung,,,Fixed,,2025-04-24,Connector defect. Gaat niet meer aan. Nieuw connectorcircuit besteld en geplaatst.
rcint_119440,Repair Café International,FRA,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-03-29,"Gaine cassée, mais fils intacts. Fil électrique à nu. Protéger le câble avec une couche épaisse de scotch de bricolage."
rcint_119437,Repair Café International,FRA,Printer/scanner,25,Canon,2014,11,Fixed,,2025-02-25,"Roues d'entrainement en caoutchouc poussiéreuses. Papier non détécté. Nettoyer avec soin les deux roues d'entrainement en caoutchouc, facilement accessibles sous la machine, avec sopalin + eau faiblement minérale."
rcint_119431,Repair Café International,FRA,Flat screen,8,Unknown,,,Fixed,,2025-02-25,Interrupteur cassé. Changement d'interrupteur_x000d_
rcint_128862,Repair Café International,USA,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-22,Replace end. Cut in half.
rcint_128842,Repair Café International,USA,TV and gaming-related accessories,33,Magnavox,2004,21,Fixed,,2025-06-22,Clean Lens. Disc Skipping + stop playing.
rcint_128836,Repair Café International,USA,Battery/charger/adapter,2,Ryobi,,,End of life,,2025-05-18,dead cells. not charging.
rcint_113950,Repair Café International,GBR,Printer/scanner,25,HP,2015,10,End of life,,2025-04-12,No. not photocopying or printing in black.
rcint_114058,Repair Café International,GBR,TV and gaming-related accessories,33,Flysky,2005,20,Fixed,,2025-06-14,Dirt in the switch. Power switch broken. Cleaned the switch.
rcint_114061,Repair Café International,GBR,Laptop,16,Asus,2025,0,Fixed,,2025-06-14,Customising required. Advice needed. Customised the lapatop to make it operate as client required.
rcint_129537,Repair Café International,NLD,Battery/charger/adapter,2,Unknown,2010,15,Fixed,,2025-06-20,draadbreuk. er was een breuk ontstaan. ingekort en gesoldeerd.
rcint_129520,Repair Café International,NLD,TV and gaming-related accessories,33,NAD,2005,20,Fixed,,2025-06-11,aansluiting vuil. aan/uit werkt slecht. aan/uit knop gereinigd.
rcint_146659,Repair Café International,NLD,TV and gaming-related accessories,33,Unknown,,,Fixed,,2025-06-07,afstandbediening garagedeur: los contact op plrintplaat. contactpunt gesoldeerd.
rcint_146640,Repair Café International,NLD,Games console,38,Nintendo,,,Fixed,,2025-04-05,onderdeel defect. Kamal heeft onderdeel besteld en later gerepareerd. Ook oplaadpunt schoongemaakt. Mevrouw heeft gerepareerde apparaat opgehaald bij Kamal.
rcint_146658,Repair Café International,NLD,Printer/scanner,25,HP,,,Fixed,,2025-06-07,cartridge geblokkeerd. wagen beweegt niet heen en weer.
rcint_113448,Repair Café International,DEU,Printer/scanner,25,Epson,,,Fixed,,2025-06-14,Gerät dernagiert. Gerät ist runtergefallen. Bitte wieder zusammenbauen. wieder zusammengesetzt. Keine gbrochenen Teile.
rcint_113443,Repair Café International,DEU,TV and gaming-related accessories,33,LG,,,End of life,,2025-06-14,"Fehler nicht gefunden. Kommt über Anzeige ""Bittte warten"" nicht hinweg."
rcint_142190,Repair Café International,GBR,PC accessory,22,Sony,2010,15,End of life,,2025-06-21,Error message on display. Lense not moving.
rcint_117371,Repair Café International,NLD,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-11,solderen. solderen. gesoldeerd.
rcint_125006,Repair Café International,NLD,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-11,moet vast gezet worden. el bedrading open. tapen.
rcint_124989,Repair Café International,NLD,Laptop,16,Asus,,,Fixed,,2025-05-28,HD niet in orde. start niet goed op. Nieuwe ssd ingezet en data overgezeet.
rcint_124988,Repair Café International,NLD,Printer/scanner,25,Epson,,,Fixed,,2025-05-28,koppen moeten gereinigd worden. Print slecht. Koppen gereinigd.
rcint_124987,Repair Café International,NLD,Laptop,16,Dell,,,Fixed,,2025-05-28,Windows 10 moet geupdated worden. weet niet hoe e.e.a. werkt. Updates/reert en Windows11 / + mail geinstalleerd.
rcint_109574,Repair Café International,NLD,Battery/charger/adapter,2,Unknown,2010,15,Fixed,,2025-06-20,losse stekker. losse stekker. stekker bevestigd.
rcint_124964,Repair Café International,NLD,Battery/charger/adapter,2,Oticon,,,Fixed,,2025-05-14,kabelbreuk. snoertje kapot. kabeltje in isolatietape gezet.
rcint_124963,Repair Café International,NLD,Mobile,19,Doogee,,,Fixed,,2025-05-14,nieuw scherm plaatsen. Scherm defect. Nieuw scherm geplaatst.
rcint_124960,Repair Café International,NLD,Battery/charger/adapter,2,Bafang,,,Fixed,,2025-05-14,Snoer geknakt/gebroken. snoer defect. Snoerbreuk gerepareerd.
rcint_124952,Repair Café International,NLD,Battery/charger/adapter,2,Asus,,,Fixed,,2025-05-14,Snoerbreuk. Doet het niet. Snoerbreuk hersteld.
rcint_124937,Repair Café International,NLD,Flat screen,8,Philips,,,Fixed,,2025-04-15,"KPN box niet oke. Geen beeld. Alles getest, KPN box gereset."
rcint_124934,Repair Café International,NLD,TV and gaming-related accessories,33,LG,,,Fixed,,2025-04-15,Mechanisme hapert wat. Band wordt niet goed uitgeworpen. Alles gesmeerd advies sommige banden zijn defect.
rcint_124927,Repair Café International,NLD,Printer/scanner,25,HP,,,End of life,,2025-04-15,Niet te vinden. Geen stroomkomt erin.
rcint_124910,Repair Café International,NLD,Tablet,30,Samsung,,,Fixed,,2025-04-02,Nieuw scherm opzetten. Sherm kapot. Nieuw scherm er op gezet.
rcint_118783,Repair Café International,NLD,Laptop,16,Acer,,,Fixed,,2025-06-14,toetsenbord moet vervangen.
rcint_133291,Repair Café International,DEU,Laptop,16,Unknown,2015,10,End of life,,2025-06-19,SSD defekt. Keine Funktion.
rcint_133288,Repair Café International,DEU,Mobile,19,Samsung,2021,4,Fixed,,2025-06-19,Display gebrochen. Display defekt. Neues Display eingebaut.
rcint_123851,Repair Café International,NLD,Battery/charger/adapter,2,Zens,,,End of life,No way to open product,2025-05-17,afgebroken onderdeel. laad niet op.
rcint_134744,Repair Café International,FRA,Flat screen,8,Samsung,2008,17,Fixed,,2025-06-21,CARTE MERE à changer. remplacement des cordons et soudures.
rcint_134740,Repair Café International,FRA,Desktop computer,4,Asus,2015,10,Fixed,,2025-06-21,réinstallation PAC OFFICE. logiciels ne fonctionnent plus.
rcint_147353,Repair Café International,GBR,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-21,Fuse had gone.
rcint_148644,Repair Café International,FRA,Desktop computer,4,Dell,2021,4,Repairable,,2025-06-20,Ne demarre plus. Alimentation de l'ordinateur HS. Conseil de le remplacer.
rcint_148643,Repair Café International,FRA,TV and gaming-related accessories,33,Toshiba,2005,20,End of life,Spare parts not available,2025-06-20,Problème alimentation grillé trop de composant touché. court-circuit.
rcint_148637,Repair Café International,FRA,Printer/scanner,25,HP,,,End of life,,2025-06-20,Plein d'encre dans l'imprimante + rouleau HS. Ne prend pas le papier.
rcint_149474,Repair Café International,GBR,Tablet,30,Unknown,2020,5,Fixed,,2025-06-07,Adverts coming on screen that should not be there. Would like to restore Facebook. Factory reset and restore Facebook app.
rcint_149215,Repair Café International,NLD,Mobile,19,Samsung,,,Fixed,,2025-06-19,Scherm defect. Scherm met toebehoren vervangen.
rcint_149212,Repair Café International,NLD,Tablet,30,Apple,,,Fixed,,2025-06-19,Doet het niet. Stekker was niet goed bevestigd.
rcint_149202,Repair Café International,NLD,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-19,Stekker aangezet.
rcint_136067,Repair Café International,FRA,Mobile,19,Nokia,,,Repairable,,2025-06-18,bloqué au démarrage. petite formation utilisation.
rcint_144286,Repair Café International,NLD,TV and gaming-related accessories,33,Philips,,,Fixed,,2025-04-17,beeld met veel sneeuw. geeft geen beeld wel geluid. koppen gereinigd.
rcint_138654,Repair Café International,CAN,Battery/charger/adapter,2,Unknown,2020,5,Fixed,,2025-06-14,Soudure brisée. Soudure. Raccourcir le conducteur et refaire soudure au connecteur avec heat shrink tubing.
rcint_130512,Repair Café International,GBR,Tablet,30,Unknown,,,Fixed,,2025-05-24,pulled out wires. wires reconnected and three wires resoldered but not necessarily in right places educated guess.
rcint_132013,Repair Café International,NLD,Flat screen,8,Philips,,,End of life,Spare parts too expensive,2025-05-01,Printplaat defect. NA KIJKEN.
rcint_113177,Repair Café International,CAN,Laptop,16,Lenovo,,,End of life,,2025-06-14,User profile corrupted. User profile corrupted.
rcint_113093,Repair Café International,CAN,Tablet,30,Apple,2021,4,Fixed,,2025-06-14,"Storagge Issues, Preventing software updates. System Full."
rcint_140246,Repair Café International,FRA,Tablet,30,Unknown,,,End of life,,2025-06-17,hors compétence après démontage. oxydation eau de mer.
rcint_130532,Repair Café International,GBR,Tablet,30,Samsung,,,Fixed,,2025-05-24,default app settings causing problems. wont open attachments. uninstall adobe acrobat intall excel app change settings accordingly.
rcint_130527,Repair Café International,GBR,Mobile,19,Apple,,,Fixed,,2025-05-24,screen protector cracked. screen. replaced.
rcint_126158,Repair Café International,FRA,TV and gaming-related accessories,33,Thomson,,,Fixed,,2025-06-18,RAS c'est la cassette HS. mauais embobinage.
rcint_118065,Repair Café International,ESP,Battery/charger/adapter,2,Unknown,,,End of life,No way to open product,2025-06-16,un tornillo no se puede quitar. Falla. CJ Ouka Leele.
rcint_139459,Repair Café International,DEU,TV and gaming-related accessories,33,Sharp,2016,9,Fixed,,2025-05-17,Kontakte verklebt. schaltet nicht mehr. gereinigt.
rcint_125426,Repair Café International,FRA,TV and gaming-related accessories,33,Pioneer,,,Fixed,,2025-06-17,
rcint_125423,Repair Café International,FRA,TV and gaming-related accessories,33,Samsung,,,Repairable,,2025-06-17,
rcint_125419,Repair Café International,FRA,Tablet,30,Acer,,,Fixed,,2025-06-17,
rcint_125416,Repair Café International,FRA,Printer/scanner,25,HP,,,Fixed,,2025-06-17,
rcint_125411,Repair Café International,FRA,Printer/scanner,25,Brother,,,Fixed,,2025-06-17,
rcint_140249,Repair Café International,FRA,Battery/charger/adapter,2,Bosch,,,End of life,,2025-06-17,résistance HS.
rcint_140240,Repair Café International,FRA,Mobile,19,Apple,,,Repairable,,2025-06-17,ecran cassé. reparateur pro conseillé pour devis de réparation.
rcint_139425,Repair Café International,DEU,Tablet,30,Tolino,2017,8,Fixed,,2025-03-15,USB-Buchse locker. kann nicht mehr aufgeladen werden. USB-Buchse angelötet.
rcint_126151,Repair Café International,FRA,Laptop,16,Unknown,,,Repairable,,2025-06-07,indiquez comment retrouver un mot de passe sous THUNDERBIRD. problème de mot de passe mail orange. mot de passe perdu THNDERBIRD. donnez un moyen de retrouver le mot de passe. Assistanceance.
rcint_126149,Repair Café International,FRA,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-07,changement de prise. fil coupé. changer le prise.
rcint_140238,Repair Café International,FRA,Tablet,30,LUNII,,,Fixed,,2025-06-14,à ressouder. problème bouton. ressouder le bouton.
rcint_142492,Repair Café International,FRA,Desktop computer,4,HP,2024,1,Fixed,,2025-06-14,écran cassé. écran cassé. remplacement écran.
rcint_142490,Repair Café International,FRA,Games console,38,Sony,2000,25,Fixed,,2025-06-14,grippage. pb ouverture couvercle. dégrippage.
rcint_123502,Repair Café International,GBR,Laptop,16,Asus,,,Fixed,,2025-06-14,Copy photos from phone to external HD. Remove photos onto hardware. Connected hard drive and phone to owner's laptop and copied files.
rcint_123501,Repair Café International,GBR,Laptop,16,Apple,,,Fixed,,2025-06-14,User required advice on navigation. Can't switch on - may not be broken. Showed owner basic navigation and wrote simple instructions for them.
rcint_142475,Repair Café International,FRA,Flat screen,8,Philips,,,Repairable,,2025-05-10,perte de l'image. perte de l'image. graissage contact.
rcint_123500,Repair Café International,GBR,Laptop,16,HP,2010,15,End of life,,2025-06-14,"Game not compatible - tried installing drivers, virtual machines and emulators, but no success. Rome Total War worked on Windows 7, upgraded to Windows 10 won't play, so reinstalled Windows 7, but now it won't play."
rcint_128604,Repair Café International,FRA,PC accessory,22,WD,,,Repairable,,2025-05-24,Ne fonctionne pas. ACHETER LOGICIEL EASEUS.
rcint_148451,Repair Café International,NLD,Printer/scanner,25,Brother,2012,13,Fixed,,2025-06-02,Tonercartridge verkeerd gemonteerd. Foutmelding. Tonercartridge goed gemonteerd en printer gereset.
rcint_149469,Repair Café International,GBR,Printer/scanner,25,HP,,,Fixed,,2025-06-07,Cleaning needed. Needs a clean. Cleaned waste ink from pad.
rcint_138928,Repair Café International,GBR,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-14,Yes. Plug with converter doesn't work.
